application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-12-16,2025-02-05,51,-0.34252362523442065,12,2024,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True
2024-12-17,2025-01-25,39,-0.6965232304691572,12,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2024-02-13,2024-05-01,78,0.4539754865437367,2,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-10-11,2025-01-11,92,0.8669750259842627,10,2024,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-09-24,2024-11-24,61,-0.047523954205473486,9,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-01-01,2024-04-03,93,0.8964749930871575,1,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-02-22,2024-04-13,51,-0.34252362523442065,2,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-08-27,2024-11-23,88,0.7489751575726838,8,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-05-26,2024-06-07,12,-1.4930223422473146,5,2024,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
2024-08-05,2024-10-19,75,0.3654755852350525,8,2024,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2024-08-14,2024-11-03,81,0.5424753878524209,8,2024,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-03-18,2024-06-13,87,0.7194751904697891,3,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-12-08,2024-12-19,11,-1.5225223093502094,12,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
2024-01-18,2024-05-08,111,1.4274744009392624,1,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-12-12,2025-02-15,65,0.07047591420610538,12,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-10-11,2025-01-18,99,1.0734747957045256,10,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-03-31,2024-04-06,6,-1.6700221448646828,3,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2024-06-27,2024-09-25,90,0.8079750917784733,6,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-24,2024-06-24,92,0.8669750259842627,3,2024,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2024-12-15,2025-03-09,84,0.630975289161105,12,2024,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-01-07,2024-04-07,91,0.837475058881368,1,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-07-05,2024-11-02,120,1.6929741048653149,7,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-05-17,2024-08-12,87,0.7194751904697891,5,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2024-04-27,2024-08-21,116,1.574974236453736,4,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-10-31,2025-02-23,115,1.5454742693508412,10,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-06-07,2024-07-14,37,-0.7555231646749467,6,2024,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
2024-07-15,2024-10-12,89,0.7784751246755786,7,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2024-05-12,2024-08-10,90,0.8079750917784733,5,2024,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2024-05-24,2024-06-08,15,-1.4045224409386305,5,2024,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2024-06-27,2024-10-09,104,1.2209746312189993,6,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2024-05-29,2024-06-08,10,-1.552022276453104,5,2024,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2024-04-06,2024-05-11,35,-0.8145230988807362,4,2024,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2024-08-15,2024-11-29,106,1.2799745654247887,8,2024,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-10-20,2025-01-31,103,1.1914746641161047,10,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-07-13,2024-09-24,73,0.3064756510292631,7,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-09-28,2024-11-12,45,-0.519523427851789,9,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-08-22,2024-10-04,43,-0.5785233620575784,8,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-09-23,2024-11-05,43,-0.5785233620575784,9,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-09-17,2024-10-02,15,-1.4045224409386305,9,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-11-09,2024-11-18,9,-1.5815222435559988,11,2024,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-06-21,2024-08-29,69,0.18847578261768425,6,2024,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2024-01-24,2024-04-24,91,0.837475058881368,1,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-05-15,2024-07-01,47,-0.46052349364599954,5,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-10-22,2025-01-06,76,0.3949755523379473,10,2024,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-05-12,2024-07-03,52,-0.31302365813152594,5,2024,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-08-13,2024-11-20,99,1.0734747957045256,8,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-02-29,2024-03-16,16,-1.3750224738357357,2,2024,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
2024-09-22,2024-11-13,52,-0.31302365813152594,9,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-05-08,2024-07-04,57,-0.16552382261705234,5,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-11-08,2025-01-22,75,0.3654755852350525,11,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-04-23,2024-08-10,109,1.368474466733473,4,2024,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2024-07-01,2024-10-19,110,1.3979744338363675,7,2024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-09-13,2024-12-12,90,0.8079750917784733,9,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-08-20,2024-11-25,97,1.0144748614987362,8,2024,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-05-20,2024-08-21,93,0.8964749930871575,5,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-03-20,2024-04-12,23,-1.1685227041154727,3,2024,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2024-03-20,2024-05-08,49,-0.40152355944021006,3,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2024-03-09,2024-03-15,6,-1.6700221448646828,3,2024,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2024-10-06,2025-01-24,110,1.3979744338363675,10,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-04,2024-12-19,106,1.2799745654247887,9,2024,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-11-08,2024-12-01,23,-1.1685227041154727,11,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-12-15,2025-01-21,37,-0.7555231646749467,12,2024,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-08-16,2024-09-29,44,-0.5490233949546837,8,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-03-30,2024-06-17,79,0.4834754536466314,3,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-09-03,2024-12-09,97,1.0144748614987362,9,2024,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2024-08-30,2024-12-14,106,1.2799745654247887,8,2024,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-08-08,2024-08-23,15,-1.4045224409386305,8,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-06-21,2024-09-02,73,0.3064756510292631,6,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-03-14,2024-06-06,84,0.630975289161105,3,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-08-07,2024-10-30,84,0.630975289161105,8,2024,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2024-11-12,2025-01-14,63,0.011475980000315947,11,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-24,2024-10-28,65,0.07047591420610538,8,2024,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-06-17,2024-08-26,70,0.21797574972057895,6,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-02-05,2024-03-11,35,-0.8145230988807362,2,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
2024-11-08,2024-11-30,22,-1.1980226712183675,11,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2024-04-19,2024-06-16,58,-0.13602385551415763,4,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-08-10,2024-09-07,28,-1.0210228686009992,8,2024,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-12-05,2024-12-18,13,-1.46352237514442,12,2024,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-05-08,2024-06-30,53,-0.28352369102863123,5,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-01-14,2024-02-02,19,-1.2865225725270515,1,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
2024-05-26,2024-09-08,105,1.2504745983218941,5,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-04,2024-07-02,59,-0.10652388841126292,5,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2024-03-01,2024-06-27,118,1.6339741706595254,3,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-10-10,2025-01-25,107,1.3094745325276835,10,2024,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-03-08,2024-06-10,94,0.9259749601900522,3,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
2024-01-15,2024-04-13,89,0.7784751246755786,1,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-05-09,2024-07-19,71,0.2474757168234737,5,2024,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2024-02-22,2024-04-15,53,-0.28352369102863123,2,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
2024-03-07,2024-05-08,62,-0.01802398710257877,3,2024,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2024-05-07,2024-05-18,11,-1.5225223093502094,5,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
2024-03-31,2024-07-17,108,1.3389744996305781,3,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-10-01,2024-11-27,57,-0.16552382261705234,10,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2024-06-01,2024-08-03,63,0.011475980000315947,6,2024,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-02-02,2024-05-19,107,1.3094745325276835,2,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2024-02-09,2024-03-11,31,-0.932522967292315,2,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-10-05,2025-01-26,113,1.4864743351450518,10,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-10-03,2025-01-13,102,1.1619746970132099,10,2024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-02-09,2024-03-25,45,-0.519523427851789,2,2024,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
2024-11-14,2025-03-09,115,1.5454742693508412,11,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-07-24,2024-09-15,53,-0.28352369102863123,7,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True
2024-06-15,2024-09-18,95,0.9554749272929469,6,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-01-15,2024-02-10,26,-1.0800228028067886,1,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
2024-09-24,2024-10-21,27,-1.0505228357038938,9,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2024-03-28,2024-06-25,89,0.7784751246755786,3,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024-08-09,2024-10-27,79,0.4834754536466314,8,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-05-19,2024-07-12,54,-0.2540237239257365,5,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-06-07,2024-07-04,27,-1.0505228357038938,6,2024,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
2024-12-20,2025-04-11,112,1.456974368042157,12,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2024-01-19,2024-03-06,47,-0.46052349364599954,1,2024,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True
2024-02-10,2024-05-10,90,0.8079750917784733,2,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-10-03,2024-12-18,76,0.3949755523379473,10,2024,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2024-03-26,2024-04-26,31,-0.932522967292315,3,2024,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
2024-04-16,2024-08-10,116,1.574974236453736,4,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-08-11,2024-09-22,42,-0.6080233291604731,8,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-09-03,2024-11-16,74,0.3359756181321578,9,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-10-04,2025-01-06,94,0.9259749601900522,10,2024,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-08-29,2024-09-21,23,-1.1685227041154727,8,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-07-12,2024-07-20,8,-1.6110222106588934,7,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2024-01-04,2024-03-13,69,0.18847578261768425,1,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-25,2024-08-14,111,1.4274744009392624,4,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-01-04,2024-03-01,57,-0.16552382261705234,1,2024,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-04-23,2024-06-01,39,-0.6965232304691572,4,2024,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2024-12-26,2025-02-16,52,-0.31302365813152594,12,2024,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
2024-08-05,2024-09-01,27,-1.0505228357038938,8,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-09-12,2024-12-08,87,0.7194751904697891,9,2024,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2024-05-10,2024-06-26,47,-0.46052349364599954,5,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-07-01,2024-10-04,95,0.9554749272929469,7,2024,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-02-01,2024-02-22,21,-1.227522638321262,2,2024,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
2024-11-21,2025-02-19,90,0.8079750917784733,11,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-06-25,2024-10-12,109,1.368474466733473,6,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-12-29,2025-01-23,25,-1.1095227699096832,12,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
2024-03-19,2024-05-05,47,-0.46052349364599954,3,2024,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2024-07-29,2024-10-08,71,0.2474757168234737,7,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-08-18,2024-12-15,119,1.66347413776242,8,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2024-02-23,2024-03-12,18,-1.3160225396299463,2,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2024-10-02,2025-01-24,114,1.5159743022479466,10,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-08-03,2024-10-28,86,0.6899752233668944,8,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-08-23,2024-09-26,34,-0.8440230659836309,8,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
2024-07-13,2024-10-03,82,0.5719753549553156,7,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-09-20,2024-12-19,90,0.8079750917784733,9,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2024-04-26,2024-05-27,31,-0.932522967292315,4,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
2024-02-06,2024-05-09,93,0.8964749930871575,2,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-11-04,2024-12-21,47,-0.46052349364599954,11,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2024-12-19,2025-02-18,61,-0.047523954205473486,12,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-08-04,2024-12-01,119,1.66347413776242,8,2024,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-11-10,2024-12-18,38,-0.726023197572052,11,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2024-12-12,2025-04-03,112,1.456974368042157,12,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2024-05-20,2024-05-29,9,-1.5815222435559988,5,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2024-11-21,2025-02-05,76,0.3949755523379473,11,2024,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-01-31,2024-02-15,15,-1.4045224409386305,1,2024,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True
2024-05-05,2024-07-22,78,0.4539754865437367,5,2024,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2024-03-01,2024-04-05,35,-0.8145230988807362,3,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
2024-02-16,2024-06-10,115,1.5454742693508412,2,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-04-24,2024-05-30,36,-0.7850231317778414,4,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-11-15,2024-11-26,11,-1.5225223093502094,11,2024,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-01-20,2024-04-03,74,0.3359756181321578,1,2024,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-07-06,2024-10-23,109,1.368474466733473,7,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
2024-05-23,2024-09-12,112,1.456974368042157,5,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-08-22,2024-08-29,7,-1.6405221777617882,8,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
2024-03-25,2024-06-03,70,0.21797574972057895,3,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2024-07-14,2024-09-03,51,-0.34252362523442065,7,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-11-13,2025-01-04,52,-0.31302365813152594,11,2024,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2024-05-31,2024-07-20,50,-0.37202359233731536,5,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-06-24,2024-09-15,83,0.6014753220582103,6,2024,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-01-14,2024-05-12,119,1.66347413776242,1,2024,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-05-02,2024-08-03,93,0.8964749930871575,5,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-10-15,2025-01-18,95,0.9554749272929469,10,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-02-28,2024-04-11,43,-0.5785233620575784,2,2024,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
2024-02-08,2024-04-24,76,0.3949755523379473,2,2024,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-03-23,2024-06-24,93,0.8964749930871575,3,2024,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2024-12-05,2025-04-03,119,1.66347413776242,12,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2024-08-20,2024-12-17,119,1.66347413776242,8,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2024-09-13,2024-10-08,25,-1.1095227699096832,9,2024,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2024-06-09,2024-06-26,17,-1.3455225067328411,6,2024,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
2024-12-29,2025-01-26,28,-1.0210228686009992,12,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
2024-09-08,2024-10-20,42,-0.6080233291604731,9,2024,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2024-03-17,2024-03-29,12,-1.4930223422473146,3,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
2024-03-10,2024-05-14,65,0.07047591420610538,3,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-14,2024-07-17,64,0.04097594710321067,5,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-10-07,2024-10-30,23,-1.1685227041154727,10,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-07-04,2024-10-04,92,0.8669750259842627,7,2024,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-02-16,2024-05-31,105,1.2504745983218941,2,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
2024-01-05,2024-04-13,99,1.0734747957045256,1,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-04-12,2024-07-24,103,1.1914746641161047,4,2024,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2024-11-25,2025-03-16,111,1.4274744009392624,11,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-16,2024-03-14,27,-1.0505228357038938,2,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2024-01-20,2024-03-11,51,-0.34252362523442065,1,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
2024-09-01,2024-11-18,78,0.4539754865437367,9,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-02-01,2024-05-06,95,0.9554749272929469,2,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2024-11-07,2024-12-14,37,-0.7555231646749467,11,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2024-05-01,2024-08-29,120,1.6929741048653149,5,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
2024-07-27,2024-08-02,6,-1.6700221448646828,7,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2024-02-14,2024-05-29,105,1.2504745983218941,2,2024,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-04-29,2024-06-06,38,-0.726023197572052,4,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2024-02-05,2024-03-06,30,-0.9620229343952097,2,2024,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True
2024-11-15,2025-01-14,60,-0.0770239213083682,11,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-08-06,2024-10-19,74,0.3359756181321578,8,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-09-09,2024-10-14,35,-0.8145230988807362,9,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2024-02-29,2024-03-24,24,-1.139022737012578,2,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2024-02-14,2024-06-11,118,1.6339741706595254,2,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-02-12,2024-03-16,33,-0.8735230330865256,2,2024,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
2024-10-30,2025-02-21,114,1.5159743022479466,10,2024,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2024-03-24,2024-06-16,84,0.630975289161105,3,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2024-10-11,2024-12-24,74,0.3359756181321578,10,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024-02-05,2024-04-24,79,0.4834754536466314,2,2024,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-07-03,2024-07-28,25,-1.1095227699096832,7,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-02-25,2024-05-26,91,0.837475058881368,2,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-09-19,2024-10-13,24,-1.139022737012578,9,2024,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
